trial_info,phase,trial_time,event,x,y
training 1,exploration,2.858,,0.109,0.173
training 1,exploration,2.863,,0.109,0.173
training 1,exploration,2.866,,0.109,0.173
training 1,exploration,2.87,,0.109,0.173
training 1,exploration,2.874,,0.109,0.173
training 1,exploration,2.878,,0.109,0.173
training 1,exploration,2.882,,0.109,0.173
training 1,exploration,2.886,,0.109,0.173
training 1,exploration,2.89,,0.109,0.173
training 1,exploration,2.895,,0.109,0.173
training 1,exploration,2.899,,0.109,0.173
training 1,exploration,2.903,,0.109,0.173
training 1,exploration,2.907,,0.109,0.173
training 1,exploration,2.91,,0.109,0.173
training 1,exploration,2.915,,0.109,0.173
training 1,exploration,2.919,,0.109,0.173
training 1,exploration,2.923,,0.109,0.173
training 1,exploration,2.928,,0.109,0.173
training 1,exploration,2.932,,0.109,0.173
training 1,exploration,2.936,,0.109,0.173
training 1,exploration,2.939,,0.109,0.173
training 1,exploration,2.943,,0.109,0.173
training 1,exploration,2.948,,0.109,0.173
training 1,exploration,2.952,,0.109,0.173
training 1,exploration,2.956,,0.109,0.173
training 1,exploration,2.961,,0.109,0.173
training 1,exploration,2.965,,0.109,0.173
training 1,exploration,2.969,,0.109,0.173
training 1,exploration,2.973,,0.109,0.173
training 1,exploration,2.977,,0.109,0.173
training 1,exploration,2.981,,0.109,0.173
training 1,exploration,2.985,,0.109,0.173
training 1,exploration,2.99,,0.109,0.173
training 1,exploration,2.994,,0.109,0.173
training 1,exploration,2.998,,0.109,0.173
training 1,exploration,3.003,,0.109,0.173
training 1,exploration,3.006,,0.109,0.173
training 1,exploration,3.011,,0.111,0.177
training 1,exploration,3.015,,0.114,0.18
training 1,exploration,3.02,,0.116,0.184
training 1,exploration,3.024,,0.118,0.188
training 1,exploration,3.029,,0.121,0.191
training 1,exploration,3.034,,0.123,0.195
training 1,exploration,3.039,,0.126,0.2
training 1,exploration,3.043,,0.129,0.204
training 1,exploration,3.048,,0.131,0.207
training 1,exploration,3.052,,0.134,0.212
training 1,exploration,3.057,,0.136,0.215
training 1,exploration,3.062,,0.139,0.22
training 1,exploration,3.067,,0.141,0.224
training 1,exploration,3.071,,0.144,0.227
training 1,exploration,3.075,,0.146,0.231
training 1,exploration,3.08,,0.148,0.235
training 1,exploration,3.085,,0.151,0.239
training 1,exploration,3.089,,0.153,0.243
training 1,exploration,3.094,,0.156,0.246
training 1,exploration,3.099,,0.158,0.25
training 1,exploration,3.104,,0.161,0.255
training 1,exploration,3.108,,0.163,0.259
training 1,exploration,3.113,,0.166,0.262
training 1,exploration,3.117,,0.168,0.267
training 1,exploration,3.122,,0.171,0.271
training 1,exploration,3.127,,0.173,0.274
training 1,exploration,3.132,,0.176,0.279
training 1,exploration,3.136,,0.178,0.283
training 1,exploration,3.141,,0.181,0.286
training 1,exploration,3.145,,0.183,0.29
training 1,exploration,3.15,,0.185,0.294
training 1,exploration,3.154,,0.188,0.298
training 1,exploration,3.158,,0.19,0.301
training 1,exploration,3.163,,0.193,0.305
training 1,exploration,3.169,,0.195,0.309
training 1,exploration,3.173,,0.198,0.314
training 1,exploration,3.178,,0.201,0.318
training 1,exploration,3.182,,0.203,0.321
training 1,exploration,3.187,,0.205,0.325
training 1,exploration,3.191,,0.208,0.329
training 1,exploration,3.196,,0.21,0.333
training 1,exploration,3.201,,0.213,0.337
training 1,exploration,3.206,,0.215,0.341
training 1,exploration,3.21,,0.218,0.345
training 1,exploration,3.215,,0.22,0.349
training 1,exploration,3.219,,0.223,0.353
training 1,exploration,3.224,,0.225,0.357
training 1,exploration,3.228,,0.227,0.36
training 1,exploration,3.234,,0.23,0.364
training 1,exploration,3.238,,0.233,0.369
training 1,exploration,3.242,,0.235,0.373
training 1,exploration,3.247,,0.237,0.376
training 1,exploration,3.252,,0.24,0.38
training 1,exploration,3.256,,0.242,0.384
training 1,exploration,3.261,,0.245,0.388
training 1,exploration,3.266,,0.247,0.392
training 1,exploration,3.271,,0.25,0.396
training 1,exploration,3.275,,0.253,0.4
training 1,exploration,3.28,,0.255,0.404
training 1,exploration,3.285,,0.257,0.408
training 1,exploration,3.289,,0.26,0.412
training 1,exploration,3.293,,0.262,0.415
training 1,exploration,3.298,,0.265,0.419
training 1,exploration,3.304,,0.267,0.423
training 1,exploration,3.308,,0.27,0.428
training 1,exploration,3.312,,0.272,0.431
training 1,exploration,3.317,,0.274,0.435
training 1,exploration,3.321,,0.277,0.439
training 1,exploration,3.325,,0.277,0.439
training 1,exploration,3.33,,0.277,0.439
training 1,exploration,3.335,,0.277,0.439
training 1,exploration,3.339,,0.277,0.439
training 1,exploration,3.342,,0.277,0.439
training 1,exploration,3.347,,0.277,0.439
training 1,exploration,3.351,,0.277,0.439
training 1,exploration,3.355,,0.277,0.439
training 1,exploration,3.359,,0.277,0.439
training 1,exploration,3.363,,0.277,0.439
training 1,exploration,3.368,,0.277,0.439
training 1,exploration,3.373,,0.277,0.439
training 1,exploration,3.377,,0.277,0.439
training 1,exploration,3.381,,0.277,0.439
training 1,exploration,3.386,,0.277,0.439
training 1,exploration,3.39,,0.277,0.439
training 1,exploration,3.394,,0.277,0.439
training 1,exploration,3.398,,0.277,0.439
training 1,exploration,3.403,,0.277,0.439
training 1,exploration,3.407,,0.277,0.439
training 1,exploration,3.41,,0.277,0.439
training 1,exploration,3.415,,0.277,0.439
training 1,exploration,3.419,,0.277,0.439
training 1,exploration,3.423,,0.277,0.439
training 1,exploration,3.427,,0.277,0.439
training 1,exploration,3.432,,0.277,0.439
training 1,exploration,3.436,,0.277,0.439
training 1,exploration,3.44,,0.277,0.439
training 1,exploration,3.444,,0.277,0.439
training 1,exploration,3.448,,0.277,0.439
training 1,exploration,3.452,,0.277,0.439
training 1,exploration,3.456,,0.277,0.439
training 1,exploration,3.46,,0.277,0.439
training 1,exploration,3.465,,0.277,0.439
training 1,exploration,3.47,,0.277,0.439
training 1,exploration,3.474,,0.277,0.439
training 1,exploration,3.478,,0.277,0.439
training 1,exploration,3.482,,0.277,0.439
training 1,exploration,3.486,,0.277,0.439
training 1,exploration,3.49,,0.277,0.439
training 1,exploration,3.494,,0.277,0.439
training 1,exploration,3.499,,0.277,0.439
training 1,exploration,3.503,,0.277,0.439
training 1,exploration,3.507,,0.277,0.439
training 1,exploration,3.51,,0.277,0.439
training 1,exploration,3.514,,0.277,0.439
training 1,exploration,3.518,,0.277,0.439
training 1,exploration,3.522,,0.277,0.439
training 1,exploration,3.527,,0.277,0.439
training 1,exploration,3.531,,0.277,0.439
training 1,exploration,3.536,,0.277,0.439
training 1,exploration,3.54,,0.277,0.439
training 1,exploration,3.544,,0.277,0.439
training 1,exploration,3.548,,0.277,0.439
training 1,exploration,3.552,,0.277,0.439
training 1,exploration,3.556,,0.277,0.439
training 1,exploration,3.56,,0.277,0.439
training 1,exploration,3.565,,0.277,0.439
training 1,exploration,3.569,,0.277,0.439
training 1,exploration,3.573,,0.277,0.439
training 1,exploration,3.577,,0.277,0.439
training 1,exploration,3.581,,0.277,0.439
training 1,exploration,3.585,,0.277,0.439
training 1,exploration,3.589,,0.277,0.439
training 1,exploration,3.593,,0.277,0.439
training 1,exploration,3.598,,0.277,0.439
training 1,exploration,3.602,,0.277,0.439
training 1,exploration,3.606,,0.277,0.439
training 1,exploration,3.61,,0.277,0.439
training 1,exploration,3.614,,0.277,0.439
training 1,exploration,3.618,,0.277,0.439
training 1,exploration,3.623,,0.277,0.439
training 1,exploration,3.627,,0.277,0.439
training 1,exploration,3.632,,0.277,0.439
training 1,exploration,3.636,,0.277,0.439
training 1,exploration,3.641,,0.277,0.439
training 1,exploration,3.645,,0.277,0.439
training 1,exploration,3.65,,0.277,0.439
training 1,exploration,3.654,,0.277,0.439
training 1,exploration,3.658,,0.277,0.439
training 1,exploration,3.663,,0.277,0.439
training 1,exploration,3.668,,0.277,0.439
training 1,exploration,3.673,,0.277,0.439
training 1,exploration,3.677,,0.277,0.439
training 1,exploration,3.682,,0.277,0.439
training 1,exploration,3.688,,0.277,0.439
training 1,exploration,3.693,,0.277,0.439
training 1,exploration,3.697,,0.277,0.439
training 1,exploration,3.702,,0.277,0.439
training 1,exploration,3.706,,0.277,0.439
training 1,exploration,3.71,,0.277,0.439
training 1,exploration,3.715,,0.277,0.439
training 1,exploration,3.719,,0.277,0.439
training 1,exploration,3.724,,0.277,0.439
training 1,exploration,3.728,,0.277,0.439
training 1,exploration,3.733,,0.277,0.439
training 1,exploration,3.738,,0.277,0.439
training 1,exploration,3.742,,0.277,0.439
training 1,exploration,3.747,,0.277,0.439
training 1,exploration,3.752,,0.277,0.439
training 1,exploration,3.756,,0.277,0.439
training 1,exploration,3.76,,0.277,0.439
training 1,exploration,3.765,,0.277,0.439
training 1,exploration,3.771,,0.277,0.439
training 1,exploration,3.775,,0.277,0.439
training 1,exploration,3.78,,0.277,0.439
training 1,exploration,3.784,,0.277,0.439
training 1,exploration,3.788,,0.277,0.439
training 1,exploration,3.793,,0.277,0.439
training 1,exploration,3.798,,0.277,0.439
training 1,exploration,3.803,,0.277,0.439
training 1,exploration,3.807,,0.277,0.439
training 1,exploration,3.812,,0.277,0.439
training 1,exploration,3.816,,0.277,0.439
training 1,exploration,3.821,,0.277,0.439
training 1,exploration,3.825,,0.277,0.439
training 1,exploration,3.83,,0.277,0.439
training 1,exploration,3.835,,0.277,0.439
training 1,exploration,3.84,,0.277,0.439
training 1,exploration,3.844,,0.277,0.439
training 1,exploration,3.849,,0.277,0.439
training 1,exploration,3.853,,0.277,0.439
training 1,exploration,3.858,,0.277,0.439
training 1,exploration,3.863,,0.277,0.439
training 1,exploration,3.867,,0.277,0.439
training 1,exploration,3.871,,0.277,0.439
training 1,exploration,3.876,,0.277,0.439
training 1,exploration,3.881,,0.277,0.439
training 1,exploration,3.885,,0.277,0.439
training 1,exploration,3.89,,0.277,0.439
training 1,exploration,3.895,,0.277,0.439
training 1,exploration,3.899,,0.277,0.439
training 1,exploration,3.904,,0.277,0.439
training 1,exploration,3.908,,0.277,0.439
training 1,exploration,3.913,,0.277,0.439
training 1,exploration,3.918,,0.277,0.439
training 1,exploration,3.922,,0.277,0.439
training 1,exploration,3.928,,0.277,0.439
training 1,exploration,3.932,,0.277,0.439
training 1,exploration,3.936,,0.277,0.439
training 1,exploration,3.941,,0.277,0.439
training 1,exploration,3.945,,0.277,0.439
training 1,exploration,3.95,,0.277,0.439
training 1,exploration,3.954,,0.277,0.439
training 1,exploration,3.959,,0.277,0.439
training 1,exploration,3.964,,0.277,0.439
training 1,exploration,3.968,,0.277,0.439
training 1,exploration,3.972,,0.277,0.439
training 1,exploration,3.977,,0.277,0.439
training 1,exploration,3.981,,0.277,0.439
training 1,exploration,3.986,,0.277,0.439
training 1,exploration,3.992,,0.277,0.439
training 1,exploration,3.996,,0.277,0.439
training 1,exploration,4.0,,0.277,0.439
training 1,exploration,4.005,,0.277,0.439
training 1,exploration,4.009,,0.277,0.439
training 1,exploration,4.014,,0.277,0.439
training 1,exploration,4.019,,0.277,0.439
training 1,exploration,4.023,,0.277,0.439
training 1,exploration,4.029,,0.277,0.439
training 1,exploration,4.033,,0.277,0.439
training 1,exploration,4.037,,0.277,0.439
training 1,exploration,4.041,,0.277,0.439
training 1,exploration,4.046,,0.277,0.439
training 1,exploration,4.051,,0.277,0.439
training 1,exploration,4.055,,0.277,0.439
training 1,exploration,4.061,,0.277,0.439
training 1,exploration,4.065,,0.277,0.439
training 1,exploration,4.07,,0.277,0.439
training 1,exploration,4.074,,0.277,0.439
training 1,exploration,4.078,,0.277,0.439
training 1,exploration,4.083,,0.277,0.439
training 1,exploration,4.087,,0.277,0.439
training 1,exploration,4.092,,0.277,0.439
training 1,exploration,4.097,,0.277,0.439
training 1,exploration,4.101,,0.277,0.439
training 1,exploration,4.106,,0.277,0.439
training 1,exploration,4.11,,0.277,0.439
training 1,exploration,4.115,,0.277,0.439
training 1,exploration,4.119,,0.277,0.439
training 1,exploration,4.124,,0.277,0.439
training 1,exploration,4.129,,0.277,0.439
training 1,exploration,4.133,,0.277,0.439
training 1,exploration,4.138,,0.277,0.439
training 1,exploration,4.142,,0.277,0.439
training 1,exploration,4.147,,0.277,0.439
training 1,exploration,4.151,,0.277,0.439
training 1,exploration,4.156,,0.277,0.439
training 1,exploration,4.161,,0.277,0.439
training 1,exploration,4.166,,0.277,0.439
training 1,exploration,4.17,,0.277,0.439
training 1,exploration,4.174,,0.277,0.439
training 1,exploration,4.179,,0.277,0.439
training 1,exploration,4.184,,0.277,0.439
training 1,exploration,4.189,,0.277,0.439
training 1,exploration,4.194,,0.277,0.439
training 1,exploration,4.198,,0.277,0.439
training 1,exploration,4.203,,0.277,0.439
training 1,exploration,4.207,,0.277,0.439
training 1,exploration,4.211,,0.277,0.439
training 1,exploration,4.216,,0.277,0.439
training 1,exploration,4.221,,0.277,0.439
training 1,exploration,4.225,,0.277,0.439
training 1,exploration,4.229,,0.277,0.439
training 1,exploration,4.235,,0.277,0.439
training 1,exploration,4.24,,0.277,0.439
training 1,exploration,4.244,,0.277,0.439
training 1,exploration,4.249,,0.277,0.439
training 1,exploration,4.253,,0.277,0.439
training 1,exploration,4.258,,0.277,0.439
training 1,exploration,4.262,,0.277,0.439
training 1,exploration,4.267,,0.277,0.439
training 1,exploration,4.271,,0.277,0.439
training 1,exploration,4.275,,0.277,0.439
training 1,exploration,4.28,,0.277,0.439
training 1,exploration,4.284,,0.277,0.439
training 1,exploration,4.288,,0.277,0.439
training 1,exploration,4.291,,0.277,0.439
training 1,exploration,4.296,,0.277,0.439
training 1,exploration,4.3,,0.277,0.439
training 1,exploration,4.305,,0.277,0.439
training 1,exploration,4.308,,0.277,0.439
training 1,exploration,4.313,,0.277,0.439
training 1,exploration,4.317,,0.277,0.439
training 1,exploration,4.321,,0.277,0.439
training 1,exploration,4.325,,0.277,0.439
training 1,exploration,4.329,,0.277,0.439
training 1,exploration,4.334,,0.277,0.439
training 1,exploration,4.338,,0.277,0.439
training 1,exploration,4.342,,0.277,0.439
training 1,exploration,4.347,,0.277,0.439
training 1,exploration,4.351,,0.277,0.439
training 1,exploration,4.355,,0.277,0.439
training 1,exploration,4.359,,0.277,0.439
training 1,exploration,4.363,,0.277,0.439
training 1,exploration,4.368,,0.277,0.439
training 1,exploration,4.372,,0.277,0.439
training 1,exploration,4.376,,0.277,0.439
training 1,exploration,4.381,,0.277,0.439
training 1,exploration,4.385,,0.277,0.439
training 1,exploration,4.388,,0.277,0.439
training 1,exploration,4.393,,0.277,0.439
training 1,exploration,4.397,,0.277,0.439
training 1,exploration,4.402,,0.277,0.439
training 1,exploration,4.406,,0.277,0.439
training 1,exploration,4.41,,0.277,0.439
training 1,exploration,4.414,,0.277,0.439
training 1,exploration,4.418,,0.277,0.439
training 1,exploration,4.422,,0.277,0.439
training 1,exploration,4.426,,0.277,0.439
training 1,exploration,4.431,,0.277,0.439
training 1,exploration,4.435,,0.277,0.439
training 1,exploration,4.439,,0.277,0.439
training 1,exploration,4.444,,0.277,0.439
training 1,exploration,4.449,,0.277,0.439
training 1,exploration,4.453,,0.277,0.439
training 1,exploration,4.457,,0.277,0.439
training 1,exploration,4.462,,0.277,0.439
training 1,exploration,4.467,,0.277,0.439
training 1,exploration,4.472,,0.277,0.439
training 1,exploration,4.477,,0.277,0.439
training 1,exploration,4.482,,0.277,0.439
training 1,exploration,4.486,,0.277,0.439
training 1,exploration,4.49,,0.277,0.439
training 1,exploration,4.495,,0.277,0.439
training 1,exploration,4.5,,0.277,0.439
training 1,exploration,4.505,,0.277,0.439
training 1,exploration,4.509,,0.277,0.439
training 1,exploration,4.514,,0.277,0.439
training 1,exploration,4.518,,0.277,0.439
training 1,exploration,4.523,,0.277,0.439
training 1,exploration,4.527,,0.277,0.439
training 1,exploration,4.533,,0.277,0.439
training 1,exploration,4.537,,0.277,0.439
training 1,exploration,4.542,,0.277,0.439
training 1,exploration,4.546,,0.277,0.439
training 1,exploration,4.551,,0.277,0.439
training 1,exploration,4.555,,0.277,0.439
training 1,exploration,4.559,,0.277,0.439
training 1,exploration,4.564,,0.277,0.439
training 1,exploration,4.569,,0.277,0.439
training 1,exploration,4.574,,0.277,0.439
training 1,exploration,4.578,,0.277,0.439
training 1,exploration,4.582,,0.277,0.439
training 1,exploration,4.586,,0.277,0.439
training 1,exploration,4.59,,0.277,0.439
training 1,exploration,4.594,,0.277,0.439
training 1,exploration,4.599,,0.277,0.439
training 1,exploration,4.603,,0.277,0.439
training 1,exploration,4.608,,0.277,0.439
training 1,exploration,4.611,,0.277,0.439
training 1,exploration,4.616,,0.277,0.439
training 1,exploration,4.62,,0.277,0.439
training 1,exploration,4.624,,0.277,0.439
training 1,exploration,4.628,,0.277,0.439
training 1,exploration,4.633,,0.277,0.439
training 1,exploration,4.637,,0.277,0.439
training 1,exploration,4.641,,0.277,0.439
training 1,exploration,4.644,,0.277,0.439
training 1,exploration,4.649,,0.277,0.439
training 1,exploration,4.652,,0.277,0.439
training 1,exploration,4.656,,0.277,0.439
training 1,exploration,4.66,,0.277,0.439
training 1,exploration,4.665,,0.277,0.439
training 1,exploration,4.67,,0.277,0.439
training 1,exploration,4.674,,0.277,0.439
training 1,exploration,4.678,,0.277,0.439
training 1,exploration,4.682,,0.277,0.439
training 1,exploration,4.686,,0.277,0.439
training 1,exploration,4.69,,0.277,0.439
training 1,exploration,4.694,,0.277,0.439
training 1,exploration,4.698,,0.277,0.439
training 1,exploration,4.703,,0.277,0.439
training 1,exploration,4.708,,0.277,0.439
training 1,exploration,4.711,,0.277,0.439
training 1,exploration,4.715,,0.277,0.439
training 1,exploration,4.719,,0.277,0.439
training 1,exploration,4.723,,0.277,0.439
training 1,exploration,4.727,,0.277,0.439
training 1,exploration,4.732,,0.277,0.439
training 1,exploration,4.737,,0.277,0.439
training 1,exploration,4.741,,0.277,0.439
training 1,exploration,4.745,,0.277,0.439
training 1,exploration,4.749,,0.277,0.439
training 1,exploration,4.753,,0.277,0.439
training 1,exploration,4.757,,0.277,0.439
training 1,exploration,4.761,,0.277,0.439
training 1,exploration,4.765,,0.277,0.439
training 1,exploration,4.77,,0.277,0.439
training 1,exploration,4.774,,0.277,0.439
training 1,exploration,4.778,,0.277,0.439
training 1,exploration,4.782,,0.277,0.439
training 1,exploration,4.786,,0.277,0.439
training 1,exploration,4.79,,0.277,0.439
training 1,exploration,4.795,,0.278,0.435
training 1,exploration,4.8,,0.279,0.431
training 1,exploration,4.805,,0.28,0.426
